index	study_id	id	author	year	group	group_id	group_desc	url	country	region	city	time_MAX	time_50	time_MIN	detailed_time	exp_dur	fu_dur	age_base	age_SD	days_ps	days_cat	yrs_ps	stroke_type	nihss_base	mmse_base	mMmse_base	fim_base	brunstrom_base	frenchay_base	fac_base	barthel_base	mBarthel_base	motricity_base	BBS_base	BBT_base	gcs_base	MAS_base	sis_base	rivermead_base	ashworth_base	mAshworth_base	rankin_base	bdi_base	cesd_base	OPS_base	terminal_dropout	outcome_name	fma_outcome	speed_outcome	SCOAR_outcome	p_outcome_stated	itt_analysis	base_n	base_m	base_sd	difference_score	term_n	term_m	term_sd	diff_base	diff_term	fu_n	fu_m	fu_sd	est_corr	term_diff	term_s_diff	fu_diff	fu_s_diff	term_d	fu_d	j_corr_factor	term_g	fu_g	term_Vd	fu_Vd	term_Vg	fu_Vg
227	65	hunter2011	hunter	2011	exp	145	SC + 120 min/day	http://www.ncbi.nlm.nih.gov/pubmed/21282528	uk		norwich	15.36	15.36	15.36	3	14		72.5		28.3	<90days	0.077534247	1										12.5													0	motricity			lohse	1	0	20	12.5		1	20	28.2							0.5	15.7						0.96						
228	66	huseman2007	huseman	2007	ctrl	146	conventional physiotherapy	http://www.ncbi.nlm.nih.gov/pubmed/17204680	germany		bad aibling	20	20	20	1	28		57		89	<90days	0.243835616	1																							0	10mwt		speed	lohse	1	1	14	0.12	0.11	0	14	0.2	0.19						0.5	0.08	0.155241747		0.11	0.515325301		0.941176471	0.485012048		0.080912863		0.071673678	
229	66	huseman2007	huseman	2007	exp	147	lokomat gait training	http://www.ncbi.nlm.nih.gov/pubmed/17204680	germany		bad aibling	20	20	20	1	28		60		79	<90days	0.216438356	1																							2	10mwt		speed	lohse	1	1	16	0.14	0.08	0	16	0.2	0.12						0.5	0.06	0.10198039		0.08	0.588348405		0.949152542	0.558432385		0.073317308		0.06605087	
230	67	in2012	in	2012	ctrl	148	convention physiotherapy + sham mirror box	https://www.jstage.jst.go.jp/article/jpts/24/4/24_339/_pdf	south korea		seoul					28		64.5		382.5	>1year	1.047945205	1		>21			"[1,4]"																		2	fma-ue	fma		lohse	0	0	8	46.57	11.89	0	8	49.57	12.95						0.5	3	12.43130323		11.89	0.241326267		0.888888889	0.214512237		0.128639898		0.101641401	
231	67	in2012	in	2012	exp	149	mirror box therapy + conventional PT	https://www.jstage.jst.go.jp/article/jpts/24/4/24_339/_pdf	south korea		seoul					28		63.45		420	>1year	1.150684932	1		>21			"[1,4]"																		3	fma-ue	fma		lohse	0	0	11	49.09	11.53	0	11	59.45	7.42						0.5	10.36	9.695290094		11.53	1.068560084		0.923076923	0.986363155		0.14281003		0.121684286	
232	68	indredavik1991	indredavik	1991	ctrl	150	treatment in a general medical ward	http://www.ncbi.nlm.nih.gov/pubmed/1866749	norway		oslo					42	365	73.7		7	<90days	0.019178082	1								43.7														15.1	39	barthel			lohse	0	1	110	43.7		0	71	65.8				71	72.4		0.5	22.1		28.7				0.993103448						
233	68	indredavik1991	indredavik	1991	exp	151	treatment in a specialized stroke unit	http://www.ncbi.nlm.nih.gov/pubmed/1866749	norway		oslo					42	365	72.2		7	<90days	0.019178082	1								46.9														14.9	33	barthel			lohse	0	1	110	46.9		0	77	79.7				77	84.7		0.5	32.8		37.8				0.993103448						
234	69	janssen2008	janssen	2008	ctrl	152	cycling exercise	http://www.ncbi.nlm.nih.gov/pubmed/18295624	netherlands		amsterdam	6	6	6	3	42		53.3		549	>1year	1.504109589	1							4.7																0	6minwt			lohse	0	0	6	0.52	0.26	0	6	0.59	0.33						0.5	0.07	0.297069016		0.26	0.23563548		0.842105263	0.198429878		0.171293673		0.121471414	
235	69	janssen2008	janssen	2008	exp	153	electrical stimulation plus cycling	http://www.ncbi.nlm.nih.gov/pubmed/18295624	netherlands		amsterdam	6	6	6	3	42		54.2		369	>1year	1.010958904	1							4.5																0	6minwt			lohse	0	0	6	0.44	0.37	0	6	0.51	0.41						0.5	0.07	0.390512484		0.37	0.179251632		0.842105263	0.150948743		0.169344262		0.120089006	
236	70	jin2012	jin	2012	exp	154	progressive cycling training with lower limb weights	http://www.ncbi.nlm.nih.gov/pubmed/22376194	china		taixing	46.8	46.8	46.8	1	56		57		555	>1year	1.520547945	1											47.9					10.3							0	6minwt			lohse	1	0	68	0.588	0.18	0	68	0.607	0.18						0.5	0.019	0.18		0.18	0.105555556		0.988764045	0.104369538		0.014787809		0.014457365	
237	70	jin2012	jin	2012	ctrl	155	low-intensity over ground walking	http://www.ncbi.nlm.nih.gov/pubmed/22376194	china		taixing	46.8	46.8	46.8	1	56		56		537	>1year	1.471232877	1											47.4					10.2							0	6minwt			lohse	1	0	65	0.589	0.14	0	65	0.593	0.141						0.5	0.004	0.14050089		0.14	0.028469571		0.988235294	0.028134634		0.01539085		0.015030843	
238	71	jin2013	jin	2013	exp	156	progressive cycling intervention	http://www.ncbi.nlm.nih.gov/pubmed/23535796	china		nanjing	40.2	40.2	40.2	1	84		57.6		561	>1year	1.536986301	1																							0	6minwt			lohse	1	0	65	0.59	0.178	0	65	0.609	0.179						0.5	0.019	0.1785007		0.178	0.106442159		0.988235294	0.105189899		0.015471769		0.015109869	
239	71	jin2013	jin	2013	ctrl	157	stretching with overground walking	http://www.ncbi.nlm.nih.gov/pubmed/23535796	china		nanjing	4.8	4.8	4.8	1	84		56.3		537	>1year	1.471232877	1																							0	6minwt			lohse	1	0	63	0.59	0.142	0	63	0.593	0.144						0.5	0.003	0.143003496		0.142	0.020978508		0.987854251	0.020723708		0.015876509		0.015493187	
240	72	johannsen2010	johannsen	2010	exp	158	bilateral arm training with auditory cuing	http://www.ncbi.nlm.nih.gov/pubmed/19822721	uk		birmingham	7.5	7.5	7.5	1	42	90	68.1	10.19	2253	>1year	6.17260274	1																							2	fma ue	fma		lohse	1	0	10	37.41	21.72	1	10	42.41		1	0	10	38.51		0.5	5	21.72	1.1	21.72	0.230202578	0.050644567	0.914285714	0.210470929	0.046303604	0.102649661	0.100128244	0.085806737	0.083699038
241	72	johannsen2010	johannsen	2010	exp	159	bilateral leg training with auditory cuing	http://www.ncbi.nlm.nih.gov/pubmed/19822721	uk		birmingham	7.5	7.5	7.5	1	42	90	59.5	13.4	1532	>1year	4.197260274	1																							1	fma-le			lohse	1	0	11	25.39	3.33	1	11	28.19		1	0	11	25.59		0.5	2.8	3.33	0.2	3.33	0.840840841	0.06006006	0.923076923	0.776160776	0.055440055	0.12304606	0.091073055	0.10484398	0.07760071
242	72	johannsen2010	johannsen	2010	exp	158	bilateral arm training with auditory cuing	http://www.ncbi.nlm.nih.gov/pubmed/19822721	uk		birmingham	7.5	7.5	7.5	1	42	90	68.1	10.19	2253	>1year	6.17260274	1																							2	10mwt		speed	USU	1	1	10			1	10	0.3		1	0	10	0.1		0.5							0.914285714						
243	72	johannsen2010	johannsen	2010	exp	159	bilateral leg training with auditory cuing	http://www.ncbi.nlm.nih.gov/pubmed/19822721	uk		birmingham	7.5	7.5	7.5	1	42	90	59.5	13.4	1532	>1year	4.197260274	1																							1	10mwt		speed	USU	1	1	11			1	11	-1		1	0	11	0.9		0.5							0.923076923						
244	72	johannsen2010	johannsen	2010	exp	158	bilateral arm training with auditory cuing	http://www.ncbi.nlm.nih.gov/pubmed/19822721	uk		birmingham	7.5	7.5	7.5	1	42	90	68.1	10.19	2253	>1year	6.17260274	1																							2	fma-le			USU		1	10	26.6		1	10	27.6		1	0	10	24.2		0.5	1		-2.4				0.914285714						
245	72	johannsen2010	johannsen	2010	exp	159	bilateral leg training with auditory cuing	http://www.ncbi.nlm.nih.gov/pubmed/19822721	uk		birmingham	7.5	7.5	7.5	1	42	90	59.5	13.4	1532	>1year	4.197260274	1																							1	fma-ue	fma		USU		1	11	48.2		1	11	48.4		1	0	11	43.4		0.5	0.2		-4.8				0.923076923						
246	73	jongbloed1989	jongbloed	1989	ctrl	160	traditional functional task practice	http://www.ncbi.nlm.nih.gov/pubmed/2741997	canada		vancouver					56		71.32		40	<90days	0.109589041	0					nr			nr															0	barthel			lohse	0	0	47	51.17		0	47	75.71							0.5	24.54						0.983606557						
247	73	jongbloed1989	jongbloed	1989	exp	161	sensorimotor therapy	http://www.ncbi.nlm.nih.gov/pubmed/2741997	canada		vancouver					56		71.32		40	<90days	0.109589041	0					nr			nr															0	barthel			lohse	0	0	43	56.05		0	43	75.57							0.5	19.52						0.982035928						
248	74	jonsdottir2010	jonsdottir	2010	exp	162	task oriented biofeedback with a progressive schedule	http://www.ncbi.nlm.nih.gov/pubmed/20053951	italy		milan	15.75	15.75	15.75	1	49	91	61.6		2153	>1year	5.898630137	0		>24							95.2														0	height normalized speed			lohse	0	1	10	28.7	10.8	0	10	39.6	7.6			9	38.8	8.9	0.5	10.9	9.338094024	10.1	9.951174923	1.167261753	1.014955528	0.914285714	1.067210746	0.92795934	0.168125	0.151506736	0.140538776	0.126647264
249	74	jonsdottir2010	jonsdottir	2010	ctrl	163	conventional physiotherapy	http://www.ncbi.nlm.nih.gov/pubmed/20053951	italy		milan	15.75	15.75	15.75	1	49	91	62.6		657	>1year	1.8	0		>24							93.6														0	height normalized speed			lohse	0	1	10	26.3	11.9	0	10	27.9	14.3			9	28.4	14.3	0.5	1.6	13.15484702	2.1	13.08436427	0.121628172	0.160496907	0.914285714	0.1112029	0.14674003	0.100739671	0.101287963	0.084210141	0.084668469
250	75	jung2012	jung	2012	ctrl	164	treadmill training	https://www.jstage.jst.go.jp/article/jpts/24/11/24_1133/_pdf	south korea		seoul	7.5	7.5	7.5	1	21		63.6		462	>1year	1.265753425	1		26.3			>4																		0	tug			lohse	0	0	10	23.8	4.9	0	10	23	5.2						0.5	-0.8	5.052227232		4.9	0.158346005		0.914285714	0.144773491		0.101253673		0.084639805	
251	75	jung2012	jung	2012	ctrl	165	VR treadmill training	https://www.jstage.jst.go.jp/article/jpts/24/11/24_1133/_pdf	south korea		seoul	7.5	7.5	7.5	1	21		60.5		378	>1year	1.035616438	1		26.4			>4																		0	tug			lohse	0	0	11	21.9	3.5	0	11	19.2	4.5						0.5	-2.7	4.031128874		3.5	0.669787567		0.923076923	0.618265446		0.111300699		0.094836099	
252	76	kahn2006	kahn	2006	ctrl	166	dosage matched unassisted reaching	http://www.jneuroengrehab.com/content/3/1/12	usa	CA	irvine	18	18	18	4	56	180	55.9		3093	>1year	8.473972603	0																							0	chedoke mcmaster			lohse	0	0	9	3.2	1	1	9	3.5				8			0.5	0.3	1		1	0.3		0.903225806	0.270967742		0.116111111		0.094725402	
253	76	kahn2006	kahn	2006	exp	167	robot assisted reaching	http://www.jneuroengrehab.com/content/3/1/12	usa	CA	irvine	18	18	18	4	56	180	55.6		2274	>1year	6.230136986	0																							0	chedoke mcmaster			lohse	0	0	10	3.5	0.9	1	10	3.7				9			0.5	0.2	0.9		0.9	0.222222222		0.914285714	0.203174603		0.102469136		0.085655833	
254	77	kang2012	kang	2012	ctrl	168	CPT + stretching	http://www.ncbi.nlm.nih.gov/pubmed/21971754	south korea		seoul					28		56.1	7.8	453	>1year	1.24109589	1		24.7			>4																		0	tug			lohse	0	0	10	20.5	4.7	0	10	20	5						0.5	-0.5	4.852319033		4.7	0.103043513		0.914285714	0.094211212		0.100530898		0.084035624	
255	77	kang2012	kang	2012	exp	169	CPT + treadmill training	http://www.ncbi.nlm.nih.gov/pubmed/21971754	south korea		seoul					28		56.3	7.6	405	>1year	1.109589041	1		23.7			>4																		1	tug			lohse	0	0	10	19.4	4.6	0	10	17.9	4.5						0.5	-1.5	4.550274717		4.6	0.329650426		0.914285714	0.301394675		0.10543347		0.088133774	
256	77	kang2012	kang	2012	exp	170	CPT + treadmill training with optic flow information	http://www.ncbi.nlm.nih.gov/pubmed/21971754	south korea		seoul					28		55.9	6.5	423	>1year	1.15890411	1		24.2			>4																		1	tug			lohse	0	0	10	18.8	3.5	0	10	13.2	2						0.5	-5.6	2.850438563		3.5	1.964609963		0.914285714	1.796214824		0.292984615		0.244911221	
257	77	kang2012	kang	2012	ctrl	168	CPT + stretching	http://www.ncbi.nlm.nih.gov/pubmed/21971754	south korea		seoul					28		56.1	7.8	453	>1year	1.24109589	1		24.7			>4																		0	10mwt		speed	USU	0	0	10	0.5	0.1	0	10	0.5	0.1						0.5	0	0.1		0.1	0		0.914285714	0		0.1		0.083591837	
258	77	kang2012	kang	2012	exp	169	CPT + treadmill training	http://www.ncbi.nlm.nih.gov/pubmed/21971754	south korea		seoul					28		56.3	7.6	405	>1year	1.109589041	1		23.7			>4																		1	10mwt		speed	USU	0	0	10	0.5	0.2	0	10	0.5	0.2						0.5	0	0.2		0.2	0		0.914285714	0		0.1		0.083591837	
259	77	kang2012	kang	2012	exp	170	CPT + treadmill training with optic flow information	http://www.ncbi.nlm.nih.gov/pubmed/21971754	south korea		seoul					28		55.9	6.5	423	>1year	1.15890411	1		24.2			>4																		1	10mwt		speed	USU	0	0	10	0.5	0.2	0	10	0.7	0.2						0.5	0.2	0.2		0.2	1		0.914285714	0.914285714		0.15		0.125387755	
260	77	kang2012	kang	2012	ctrl	168	CPT + stretching	http://www.ncbi.nlm.nih.gov/pubmed/21971754	south korea		seoul					28		56.1	7.8	453	>1year	1.24109589	1		24.7			>4																		0	6minwt			USU	0	0	10	239.1	22	0	10	240.9	22.4						0.5	1.8	22.20090088		22	0.081077791		0.914285714	0.074128266		0.10032868		0.083866587	
261	77	kang2012	kang	2012	exp	169	CPT + treadmill training	http://www.ncbi.nlm.nih.gov/pubmed/21971754	south korea		seoul					28		56.3	7.6	405	>1year	1.109589041	1		23.7			>4																		1	6minwt			USU	0	0	10	237.7	25.4	0	10	242.3	26						0.5	4.6	25.70175091		25.4	0.178976133		0.914285714	0.163635322		0.101601623		0.084930663	
262	77	kang2012	kang	2012	exp	170	CPT + treadmill training with optic flow information	http://www.ncbi.nlm.nih.gov/pubmed/21971754	south korea		seoul					28		55.9	6.5	423	>1year	1.15890411	1		24.2			>4																		1	6minwt			USU	0	0	10	240.3	20.9	0	10	264.8	18.6						0.5	24.5	19.78345268		20.9	1.238408704		0.914285714	1.132259387		0.176682806		0.147692403	
263	78	katz leurer2006	katz leurer	2006	ctrl	171	CPT	http://www.ncbi.nlm.nih.gov/pubmed/16774090	israel		tel aviv					21	42	65					1				59.9																			0	postural assessment scale			lohse	1	0	14	19.1	3.2	0	14	23	4.3			14	26.4	3.8	0.5	3.9	3.790118732	7.3	3.512833614	1.028991511	2.078094439	0.941176471	0.968462598	1.95585359	0.109243697	0.225659875	0.096769504	0.199892484
264	78	katz leurer2006	katz leurer	2006	exp	172	CPT + cycling ergometry	http://www.ncbi.nlm.nih.gov/pubmed/16774090	israel		tel aviv					21	42	59					1				59.3																			0	postural assessment scale			lohse	1	0	10	18.7	2.8	0	10	28.7	3.1			9	31.1	2.2	0.5	10	2.953811098	12.4	2.535396477			0.914285714			0.673065903	1.295973646	0.56262815	1.083328174
265	79	khan2011	khan	2011	ctrl	173	conventional physical and occupational therapy	http://www.ncbi.nlm.nih.gov/pubmed/21788267	switzerland		valens				1	34.2	180	60.4		471	>1year	1.290410959	0								52.43															1	wmft-time			lohse	0	0	14	58.7	38.6	0	14	30.2	37			14	29.1	36.3	0.5	-28.5	37.80846466	-29.6	37.46765272	0.753799454	0.790014796	0.941176471	0.709458309	0.743543337	0.091721915	0.093718692	0.081248478	0.08301725
266	79	khan2011	khan	2011	exp	174	modified CIMT	http://www.ncbi.nlm.nih.gov/pubmed/21788267	switzerland		valens				1	32.5	180	60.4		156	<1year	0.42739726	0								64.5															1	wmft-time			lohse	0	0	13	64.5	38.4	0	13	33	34.7			13	27.9	29.1	0.5	-31.5	36.59678948	-36.6	34.06882739	0.86073124	1.074295853	0.936170213	0.805790948	1.005723778	0.105417626	0.121311984	0.092389553	0.106319602
267	79	khan2011	khan	2011	exp	175	therapeutic climbing exercises	http://www.ncbi.nlm.nih.gov/pubmed/21788267	switzerland		valens				1	30.1	180	62.2		330	<1year	0.904109589	0								54.3															0	wmft-time			lohse	0	0	15	51.2	45.7	0	15	39.2	47.9			12	37.5	51.4	0.5	-12	46.81292557	-13.7	48.29095982	0.256339459	0.283696991	0.945454545	0.242357306	0.26822261	0.068856997	0.069349466	0.061550189	0.061990399
268	80	kihoon2012	kihoon	2012	ctrl	176	CPT	https://www.jstage.jst.go.jp/article/jpts/24/11/24_1205/_article	south korea		seoul	6	6	6	1	28		63.7					0		15.7																					1	wmft			lohse	0	0	14	26	5.1	0	14	28	5.3						0.5	2	5.20096145		5.1	0.384544285		0.941176471	0.361924033		0.076709797		0.067950547	
269	80	kihoon2012	kihoon	2012	exp	177	VR training using the IREX system	https://www.jstage.jst.go.jp/article/jpts/24/11/24_1205/_article	south korea		seoul	26	26	26	1	28		64					0		16																					1	wmft			lohse	0	0	15	26.8	12.4	0	15	35.3	11.9						0.5	8.5	12.15257174		12.4	0.699440429		0.945454545	0.661289133		0.082973897		0.074169064	
270	81	kim2009	kim	2009	ctrl	178	CPT	http://www.ncbi.nlm.nih.gov/pubmed/19692788	south korea		seoul	10.72	10.72	10.72	1	28		51.75	7.09	727.5	>1year	1.993150685	0																							0	bbs			lohse	0	0	12	46.67	3.75	0	12	48.25	4.22						0.5	1.58	3.991923095		3.75	0.395799208		0.930232558	0.36818531		0.089860709		0.077759402	
271	81	kim2009	kim	2009	exp	179	CPT + locomotor VR training	http://www.ncbi.nlm.nih.gov/pubmed/19692788	south korea		seoul	18.7	18.7	18.7	1	28		52.42	10.09	777.3	>1year	2.129589041	0																							0	bbs			lohse	0	0	12	44.42	5.99	0	12	51.17	4.02						0.5	6.75	5.101004803		5.99	1.323268701		0.930232558	1.230947629		0.156293336		0.13524572	
272	81	kim2009	kim	2009	ctrl	178	CPT	http://www.ncbi.nlm.nih.gov/pubmed/19692788	south korea		seoul	10.72	10.72	10.72	1	28		51.75	7.09	727.5	>1year	1.993150685	0																							0	10mwt		speed	USU	0	0	12	44.45	10.1	0	12	46.75	13.07						0.5	2.3	11.6797881		10.1	0.196921381		0.930232558	0.18318268		0.084949085		0.073509213	
273	81	kim2009	kim	2009	exp	179	CPT + locomotor VR training	http://www.ncbi.nlm.nih.gov/pubmed/19692788	south korea		seoul	18.7	18.7	18.7	1	28		52.42	10.09	777.3	>1year	2.129589041	0																							0	10mwt		speed	USU	0	0	12	48.63	20.46	0	12	64	22.66						0.5	15.37	21.58804299		20.46	0.711968195		0.930232558	0.662295995		0.104454113		0.09038755	
274	82	kim2012	kim	2012	ctrl	180	no treatment?	https://www.jstage.jst.go.jp/article/jpts/24/9/24_901/_pdf	south korea		seoul	0	0	0	1	21		55		385	>1year	1.054794521	0		25.14																					3	fim			lohse	0	0	7	101	7.89	0	7	101.28	8.11			7			0.5	0.28	8.000756214		7.89	0.034996692		0.869565217	0.030431906		0.142944626		0.108086674	
275	82	kim2012	kim	2012	exp	181	therapy games using nintendo wii	https://www.jstage.jst.go.jp/article/jpts/24/9/24_901/_pdf	south korea		seoul	4.5	4.5	4.5	1	21		41.3		378	>1year	1.035616438	0		25.14																					0	fim			lohse	0	0	10	101.5	13.64	0	10	103.3	4.32			10			0.5	1.8	10.11711421		13.64	0.177916347		0.914285714	0.162666374		0.101582711		0.084914854	
276	83	kiper2011	kiper	2011	ctrl	182	CPT + CPT	http://www.ncbi.nlm.nih.gov/pubmed/22127938	italy		venice	40	40	40	1	28		64		171	<1year	0.468493151	0		>24																					0	fma-ue	fma		lohse	0	0	40	44.8	17.4	0	40	46.4	17.1						0.5	1.6	17.25065216		17.4	0.092750117		0.980645161	0.090954953		0.025107532		0.024145033	
277	83	kiper2011	kiper	2011	exp	183	CPT + reinforcing feedback in a VE	http://www.ncbi.nlm.nih.gov/pubmed/22127938	italy		venice	40	40	40	1	28		64		171	<1year	0.468493151	0		>24																					0	fma-ue	fma		lohse	0	0	40	39.1	17	0	40	48.9	15.2						0.5	9.8	16.12513566		17	0.607746825		0.980645161	0.595983983		0.029616953		0.028481585	
278	84	kuys2011	kuys	2011	ctrl	184	conventional therapy	http://www.ncbi.nlm.nih.gov/pubmed/20921032	australia		brisbane	30	30	30	2	42	126	72	17	49	<90days	0.134246575	0		28							80					"<4,5,6"									0	10mwt		speed	lohse	0	1	15	0.58	0.36	0	15	0.68	0.37	0	0	12	0.66	0.41	0.5	0.1	0.365034245	0.08	0.382805434	0.273946901	0.208983449	0.945454545	0.259004342	0.197584352	0.06916823	0.068122469	0.061828395	0.060893606
279	84	kuys2011	kuys	2011	exp	185	CPT + HI treadmill	http://www.ncbi.nlm.nih.gov/pubmed/20921032	australia		brisbane	36.3	36.3	36.3	2	42	126	63	14	52	<90days	0.142465753	0		28							76					"<4,5,6"									2	10mwt		speed	lohse	0	1	15	0.34	0.2	0	13	0.63	0.3	0	0	12	0.72	0.35	0.5	0.29	0.251151196	0.38	0.276224546	1.154682936	1.375692367	0.945454545	1.09170023	1.300654602	0.111109756	0.129750983	0.099319266	0.115982366
280	84	kuys2011	kuys	2011	ctrl	184	conventional therapy	http://www.ncbi.nlm.nih.gov/pubmed/20921032	australia		brisbane	30	30	30	2	42	126	72	17	49	<90days	0.134246575	0		28							80					"<4,5,6"									0	10mwt-max			USU	0	1	15	0.73	0.45	0	15	0.86	0.47	0	0	12	0.82	0.49	0.5	0.13	0.460108683	0.09	0.468021367	0.28254194	0.192298913	0.945454545	0.267130562	0.181809881	0.069327665	0.067899296	0.061970911	0.060694114
281	84	kuys2011	kuys	2011	exp	185	CPT + HI treadmill	http://www.ncbi.nlm.nih.gov/pubmed/20921032	australia		brisbane	36.3	36.3	36.3	2	42	126	63	14	52	<90days	0.142465753	0		28							76					"<4,5,6"									2	10mwt-max			USU	0	1	15	0.52	0.35	0	13	0.86	0.43	0	0	12	0.91	0.46	0.5	0.34	0.388973007	0.39	0.402124359	0.874096644	0.96984923	0.945454545	0.826418646	0.916948363	0.092134831	0.098020251	0.082357879	0.087618763
282	84	kuys2011	kuys	2011	ctrl	184	conventional therapy	http://www.ncbi.nlm.nih.gov/pubmed/20921032	australia		brisbane	30	30	30	2	42	126	72	17	49	<90days	0.134246575	0		28							80					"<4,5,6"									0	6minwt			USU		1	15	219	147	0	15	279	163	0	0	12	293	180	0.5	60	155.2063143	74	162.348514	0.38658221	0.455809531	0.945454545	0.365495908	0.430947193	0.071648194	0.073592078	0.064045195	0.065782803
283	84	kuys2011	kuys	2011	exp	185	CPT + HI treadmill	http://www.ncbi.nlm.nih.gov/pubmed/20921032	australia		brisbane	36.3	36.3	36.3	2	42	126	63	14	52	<90days	0.142465753	0		28							76					"<4,5,6"									2	6minwt			USU		1	15	177	130	0	13	284	139	0	0	12	291	157	0.5	107	134.2288517	114	142.5116136	0.797146058	0.799934806	0.945454545	0.753665364	0.756301999	0.087848061	0.087996523	0.078526003	0.07865871
284	85	kwakkel/kwakkel1999/2002	kwakkel/kwakkel	1999/2002	ctrl	186	conventional therapy	http://www.ncbi.nlm.nih.gov/pubmed/10421300	netherlands		amsterdam	73.5	73.5	73.5	2	140	364	64.1	15	7.5	<90days	0.02	1		26											15									4.8	3	10mwt SSV		speed	lohse	0	1	37	0	0	0	37	0.37	0.41			37	0.53	0.44	0.5	0.37	0.41	0.53	0.44	0.902439024	1.204545455	0.979020979	0.883506737	1.17927527	0.038032381	0.046634186	0.036453356	0.044698031
285	85	kwakkel/kwakkel1999/2002	kwakkel/kwakkel	1999/2002	exp	187	arm intensive therapy + CPT	http://www.ncbi.nlm.nih.gov/pubmed/10421300	netherlands		amsterdam	114.5	114.5	114.5	2	140	364	69	9.8	7.2	<90days	0.02	1		27											15									4.4	4	10mwt SSV		speed	lohse	0	1	33	0	0	0	33	0.55	0.46			33	0.59	0.44	0.5	0.55	0.46	0.59	0.44	1.195652174	1.340909091	0.976377953	1.167408422	1.309234073	0.051963396	0.057546018	0.049537428	0.054859419
